Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-08-30,2018,8,30,Thursday,34,2018-34,95.5,96.5,95.45,96.1,7058700.0,92.86,0.004809693511169666,94.81642857142847,89.43280000000009
2018-08-31,2018,8,31,Friday,34,2018-34,96.19,96.44,95.11,95.86,6324700.0,92.63,-0.002497376353592373,95.26071428571417,89.66580000000008
2018-09-04,2018,9,4,Tuesday,35,2018-35,95.8,96.27,95.24,95.36,8280700.0,92.14,-0.005215939879161691,95.58285714285704,89.87660000000007
2018-09-05,2018,9,5,Wednesday,35,2018-35,95.67,96.83,95.36,96.62,9474600.0,93.36,0.01321310956549726,96.03999999999988,90.07960000000007
2018-09-06,2018,9,6,Thursday,35,2018-35,96.53,96.72,96.01,96.45,6150800.0,93.2,-0.001759530050788105,95.8835714285713,90.28900000000007
2018-09-07,2018,9,7,Friday,35,2018-35,95.8,96.48,95.64,95.83,6672400.0,92.6,-0.006428150718555292,95.7392857142856,90.46780000000007
2018-09-10,2018,9,10,Monday,36,2018-36,96.11,97.19,96.09,96.9,8332600.0,93.63,0.011165602362301907,95.80357142857132,90.68860000000006
2018-09-11,2018,9,11,Tuesday,36,2018-36,97.27,97.66,96.49,96.64,6463500.0,93.38,-0.002683200538041608,95.84357142857132,90.90840000000007
2018-09-12,2018,9,12,Wednesday,36,2018-36,96.26,96.74,95.93,95.97,5900000.0,92.73,-0.006932928116482162,95.8649999999999,91.14780000000007
2018-09-13,2018,9,13,Thursday,36,2018-36,95.32,95.62,94.91,95.12,7652900.0,91.91,-0.008856918446487727,95.86071428571418,91.36140000000009
2018-09-14,2018,9,14,Friday,36,2018-36,94.53,94.84,94.35,94.59,6319400.0,91.4,-0.005571976381281707,95.8349999999999,91.56180000000009
2018-09-17,2018,9,17,Monday,37,2018-37,94.75,95.48,94.37,94.82,5329800.0,91.62,0.002431582258571874,95.85499999999989,91.76800000000009
2018-09-18,2018,9,18,Tuesday,37,2018-37,94.46,95.59,94.15,95.43,6759800.0,92.21,0.00643324838973669,95.80928571428561,91.95800000000008
2018-09-19,2018,9,19,Wednesday,37,2018-37,95.57,95.89,94.88,95.24,5675100.0,92.03,-0.0019910137357083135,95.78071428571418,92.11860000000007
2018-09-20,2018,9,20,Thursday,37,2018-37,95.35,95.79,94.95,95.75,5552300.0,92.52,0.005354915452223885,95.75571428571418,92.30300000000008
2018-09-21,2018,9,21,Friday,37,2018-37,95.92,96.29,95.63,95.9,9530100.0,92.67,0.001566595570536844,95.75857142857134,92.49060000000007
2018-09-24,2018,9,24,Monday,38,2018-38,95.44,96.0,94.86,94.92,5337000.0,91.72,-0.01021901294411487,95.72714285714278,92.63500000000008
2018-09-25,2018,9,25,Tuesday,38,2018-38,95.99,96.52,94.99,95.1,6193200.0,91.89,0.0018963370064062346,95.61857142857136,92.78420000000007
2018-09-26,2018,9,26,Wednesday,38,2018-38,95.1,95.59,94.52,94.59,5918600.0,91.4,-0.005362798574273908,95.4857142857142,92.91220000000008
2018-09-27,2018,9,27,Thursday,38,2018-38,94.19,94.96,93.82,94.13,5363400.0,90.96,-0.00486308385962364,95.36428571428564,93.03340000000009
2018-09-28,2018,9,28,Friday,38,2018-38,94.28,94.37,93.69,93.91,6306300.0,90.74,-0.0023371252281706445,95.15071428571422,93.15720000000009
2018-10-01,2018,10,1,Monday,39,2018-39,94.29,94.66,94.04,94.4,4994300.0,91.22,0.00521773873561493,94.99071428571422,93.28400000000006
2018-10-02,2018,10,2,Tuesday,39,2018-39,93.93,95.61,93.85,95.15,7754600.0,91.94,0.007944915125815966,94.9321428571428,93.43440000000005
2018-10-03,2018,10,3,Wednesday,39,2018-39,95.5,95.54,94.04,94.07,6327400.0,90.9,-0.011350518273622434,94.85714285714279,93.55660000000006
2018-10-04,2018,10,4,Thursday,39,2018-39,94.07,94.5,93.2,94.21,6045300.0,91.03,0.0014882469448560531,94.82999999999994,93.68280000000006
2018-10-05,2018,10,5,Friday,39,2018-39,93.86,94.19,92.89,93.31,6693400.0,90.16,-0.00955314228452464,94.7221428571428,93.78440000000008
2018-10-08,2018,10,8,Monday,40,2018-40,93.25,94.93,93.02,94.69,5762600.0,91.5,0.014789464354512782,94.66928571428566,93.91560000000007
2018-10-09,2018,10,9,Tuesday,40,2018-40,95.64,97.74,95.19,97.08,11598900.0,93.81,0.025240250586405555,94.80071428571422,94.07960000000007
2018-10-10,2018,10,10,Wednesday,40,2018-40,96.6,97.85,95.7,95.76,9002800.0,92.53,-0.013597029974529384,94.8014285714285,94.21020000000007
2018-10-11,2018,10,11,Thursday,40,2018-40,95.81,96.29,93.6,93.92,9926500.0,90.75,-0.01921474442604465,94.65999999999994,94.32380000000008
2018-10-12,2018,10,12,Friday,40,2018-40,94.76,95.17,93.67,94.81,8553900.0,91.61,0.009476143600934517,94.65214285714278,94.44480000000009
2018-10-15,2018,10,15,Monday,41,2018-41,94.5,94.99,93.82,93.82,8305500.0,90.66,-0.010441914241772876,94.56071428571421,94.52920000000007
2018-10-16,2018,10,16,Tuesday,41,2018-41,94.7,96.07,94.34,95.81,11241700.0,92.58,0.021210806547032224,94.64785714285708,94.65200000000009
2018-10-17,2018,10,17,Wednesday,41,2018-41,95.18,96.62,94.9,96.56,9539400.0,93.3,0.007827993102090813,94.82142857142851,94.78780000000008
2018-10-18,2018,10,18,Thursday,41,2018-41,96.4,97.25,95.74,96.17,11398400.0,92.93,-0.004038933300632874,94.98285714285707,94.91020000000007
2018-10-19,2018,10,19,Friday,41,2018-41,96.0,97.65,96.0,97.15,8950700.0,93.87,0.010190323131877177,95.17928571428565,95.07300000000006
2018-10-22,2018,10,22,Monday,42,2018-42,97.34,97.58,96.74,97.14,7122900.0,93.86,-0.00010295559519679642,95.32142857142851,95.21220000000007
2018-10-23,2018,10,23,Tuesday,42,2018-42,96.5,97.99,96.11,97.8,9405800.0,94.5,0.0067943552219098535,95.58785714285708,95.37540000000007
2018-10-24,2018,10,24,Wednesday,42,2018-42,97.5,99.17,97.28,97.56,10364700.0,94.27,-0.0024540438208069393,95.82714285714279,95.50960000000006
2018-10-25,2018,10,25,Thursday,42,2018-42,98.01,99.48,97.0,99.18,10737100.0,95.84,0.01660519461994725,96.24642857142851,95.68880000000007
2018-10-26,2018,10,26,Friday,42,2018-42,98.81,99.67,98.02,98.94,14925600.0,95.6,-0.0024198211638541967,96.54999999999994,95.69480000000004
2018-10-29,2018,10,29,Monday,43,2018-43,99.51,101.73,99.09,99.8,12706100.0,96.44,0.008692142602895858,96.74428571428565,95.73380000000004
2018-10-30,2018,10,30,Tuesday,43,2018-43,100.21,102.6,100.06,102.42,12708500.0,98.97,0.026252455281276177,97.21999999999994,95.86220000000004
2018-10-31,2018,10,31,Wednesday,43,2018-43,102.49,102.49,100.12,100.28,12354900.0,96.9,-0.02089435098522885,97.67428571428566,95.94620000000005
2018-11-01,2018,11,1,Thursday,43,2018-43,99.96,101.17,99.72,100.58,7735100.0,97.19,0.002991653923112514,98.08642857142851,96.04440000000004
2018-11-02,2018,11,2,Friday,43,2018-43,100.88,101.57,100.31,101.34,7303200.0,97.92,0.00755611943726664,98.62357142857137,96.16760000000004
2018-11-05,2018,11,5,Monday,44,2018-44,101.19,103.17,100.63,102.91,7616800.0,99.44,0.015492474649239085,99.13071428571423,96.32680000000003
2018-11-06,2018,11,6,Tuesday,44,2018-44,102.54,103.44,102.05,103.33,6368700.0,99.85,0.0040812180934743925,99.61428571428566,96.50260000000004
2018-11-07,2018,11,7,Wednesday,44,2018-44,103.66,104.47,103.05,104.32,8672600.0,100.8,0.009580933380686218,100.19642857142851,96.66760000000004
2018-11-08,2018,11,8,Thursday,44,2018-44,104.33,105.26,104.03,104.88,5961400.0,101.34,0.005368074772162057,100.74857142857137,96.85240000000003
2018-11-09,2018,11,9,Friday,44,2018-44,105.0,105.9,104.81,105.56,8450400.0,102.0,0.006483603384663805,101.34999999999992,97.04160000000003
2018-11-12,2018,11,12,Monday,45,2018-45,105.5,106.21,103.65,103.87,8943100.0,100.37,-0.016009803439732462,101.78357142857136,97.20180000000003
2018-11-13,2018,11,13,Tuesday,45,2018-45,103.67,104.15,102.54,102.94,7956700.0,99.47,-0.008953502268068236,102.16785714285709,97.35340000000004
2018-11-14,2018,11,14,Wednesday,45,2018-45,103.0,103.15,101.01,101.53,10481900.0,98.11,-0.01369733464803402,102.33571428571422,97.45160000000004
2018-11-15,2018,11,15,Thursday,45,2018-45,102.32,102.8,98.62,99.54,16082600.0,96.18,-0.019600097386934245,102.37857142857136,97.51340000000003
2018-11-16,2018,11,16,Friday,45,2018-45,98.82,99.42,96.92,97.69,14235200.0,94.4,-0.01858547776879227,102.22785714285708,97.55060000000003
2018-11-19,2018,11,19,Monday,46,2018-46,97.94,98.25,96.43,96.78,9214400.0,93.52,-0.009315217927803654,101.82499999999993,97.54820000000004
2018-11-20,2018,11,20,Tuesday,46,2018-46,94.98,95.2,93.6,94.16,12620600.0,90.99,-0.027071658919549102,101.38785714285709,97.49860000000002
2018-11-21,2018,11,21,Wednesday,46,2018-46,94.36,94.92,93.31,94.17,9350900.0,91.0,0.00010614386626195405,100.92999999999995,97.46260000000002
2018-11-23,2018,11,23,Friday,46,2018-46,94.13,95.55,94.13,95.1,4890000.0,91.89,0.0098757600431012,100.48428571428566,97.46220000000002
2018-11-26,2018,11,26,Monday,47,2018-47,95.69,96.07,94.74,95.15,10034600.0,91.94,0.0005257944538392678,99.92999999999995,97.47340000000003
2018-11-27,2018,11,27,Tuesday,47,2018-47,94.99,95.54,94.41,95.04,9042300.0,91.84,-0.0011560757602473437,99.33785714285709,97.47780000000003
2018-11-28,2018,11,28,Wednesday,47,2018-47,95.45,97.62,95.05,97.46,10070800.0,94.17,0.025462943451528774,98.84785714285711,97.51840000000001
2018-11-29,2018,11,29,Thursday,47,2018-47,97.02,97.83,96.74,97.29,6241300.0,94.01,-0.0017442865846732936,98.30571428571423,97.55940000000002
2018-11-30,2018,11,30,Friday,47,2018-47,97.4,98.43,97.07,97.65,10664000.0,94.36,0.003700283759521472,97.74071428571425,97.59740000000002
2018-12-03,2018,12,3,Monday,48,2018-48,98.02,99.59,97.67,98.75,9082100.0,95.42,0.011264705140118014,97.37499999999997,97.65440000000002
2018-12-04,2018,12,4,Tuesday,48,2018-48,98.25,98.96,95.61,95.81,10426300.0,92.58,-0.0297721766218354,96.86571428571425,97.67220000000003
2018-12-06,2018,12,6,Thursday,48,2018-48,94.94,95.41,93.1,94.77,10367200.0,92.07,-0.010854826657221484,96.3828571428571,97.66560000000003
2018-12-07,2018,12,7,Friday,48,2018-48,94.5,95.13,92.45,93.19,8496500.0,90.54,-0.01667188200513403,95.92928571428568,97.63760000000002
2018-12-10,2018,12,10,Monday,49,2018-49,93.56,94.25,92.34,93.94,7276900.0,91.27,0.00804807361681914,95.66142857142854,97.63380000000001
2018-12-11,2018,12,11,Tuesday,49,2018-49,94.25,94.49,93.25,93.85,6452500.0,91.18,-0.0009581005423253686,95.45214285714282,97.63260000000002
2018-12-12,2018,12,12,Wednesday,49,2018-49,94.3,94.3,93.06,93.11,9639200.0,90.46,-0.007884900115087246,95.3771428571428,97.60680000000002
2018-12-13,2018,12,13,Thursday,49,2018-49,93.25,93.68,92.43,92.96,8042300.0,90.32,-0.0016110141219591867,95.29071428571423,97.56300000000003
2018-12-14,2018,12,14,Friday,49,2018-49,92.05,92.56,91.57,91.85,11493600.0,89.24,-0.011940626304685176,95.05857142857137,97.51860000000005
2018-12-17,2018,12,17,Monday,50,2018-50,91.22,92.01,90.16,90.77,9001800.0,88.19,-0.011758321709270159,94.74571428571423,97.44980000000005
2018-12-18,2018,12,18,Tuesday,50,2018-50,90.8,91.26,90.28,91.08,9606700.0,88.49,0.003415282576326506,94.46285714285708,97.40520000000004
2018-12-19,2018,12,19,Wednesday,50,2018-50,91.29,93.0,90.25,90.55,12231500.0,87.97,-0.005819046647363657,93.96928571428565,97.32240000000006
2018-12-20,2018,12,20,Thursday,50,2018-50,90.11,90.11,86.14,87.28,16373800.0,84.8,-0.036112690913901124,93.25428571428564,97.12640000000005
2018-12-21,2018,12,21,Friday,50,2018-50,86.87,89.47,86.8,87.13,14921500.0,84.65,-0.0017186242893770798,92.50285714285708,96.95380000000004
2018-12-24,2018,12,24,Monday,51,2018-51,86.54,87.57,85.78,85.82,6110300.0,83.38,-0.015034977618369694,91.57928571428565,96.79180000000004
2018-12-26,2018,12,26,Wednesday,51,2018-51,86.42,90.42,86.3,90.41,10028300.0,87.84,0.05348408277333028,91.19357142857136,96.70380000000003
2018-12-27,2018,12,27,Thursday,51,2018-51,89.75,91.61,88.44,91.59,9881500.0,88.98,0.013051572038325077,90.96642857142851,96.65920000000004
2018-12-28,2018,12,28,Friday,51,2018-51,92.07,93.47,91.65,92.13,9874000.0,89.51,0.005895850388891732,90.89071428571421,96.58560000000003
2018-12-31,2018,12,31,Monday,52,2018-52,92.67,93.39,92.25,93.15,7005800.0,90.5,0.011071358980455193,90.83428571428564,96.51740000000001
2019-01-02,2019,1,2,Wednesday,00,2019-00,91.64,93.65,91.64,93.34,8152700.0,90.69,0.0020396651518994613,90.79785714285707,96.46080000000002
2019-01-03,2019,1,3,Thursday,00,2019-00,93.21,94.71,92.7,92.86,8277300.0,90.22,-0.005142444250817002,90.77999999999993,96.37500000000001
2019-01-04,2019,1,4,Friday,00,2019-00,93.21,93.66,92.69,93.44,8029100.0,90.78,0.00624598134010812,90.81428571428565,96.301
2019-01-07,2019,1,7,Monday,01,2019-01,93.62,95.17,93.18,94.54,7789700.0,91.85,0.01177224363634699,91.0064285714285,96.2358
2019-01-08,2019,1,8,Tuesday,01,2019-01,95.06,95.76,93.91,95.2,7200900.0,92.49,0.006981129958995469,91.32285714285707,96.1886
2019-01-09,2019,1,9,Wednesday,01,2019-01,95.71,96.14,94.77,94.89,6272300.0,92.19,-0.0032562769803688996,91.59499999999994,96.10279999999999
2019-01-10,2019,1,10,Thursday,01,2019-01,93.88,94.98,93.12,94.96,9396300.0,92.26,0.0007376930685474292,91.90999999999995,96.0232
2019-01-11,2019,1,11,Friday,01,2019-01,94.99,95.29,94.55,94.84,5394600.0,92.14,-0.001263718910478051,92.44999999999995,95.92399999999999
2019-01-14,2019,1,14,Monday,02,2019-02,94.48,95.45,94.28,94.95,7085100.0,92.25,0.001159854645709446,93.00857142857139,95.77459999999999
2019-01-15,2019,1,15,Tuesday,02,2019-02,95.47,96.6,95.38,96.25,7058200.0,93.51,0.013691449115753596,93.75357142857139,95.694
2019-01-16,2019,1,16,Wednesday,02,2019-02,95.93,96.86,95.83,96.35,5410000.0,93.61,0.001038945185673601,94.17785714285709,95.60940000000001
2019-01-17,2019,1,17,Thursday,02,2019-02,96.32,97.21,96.16,96.74,5614500.0,93.99,0.004047736334455543,94.54571428571424,95.5174
2019-01-18,2019,1,18,Friday,02,2019-02,96.95,98.2,96.85,97.73,6120600.0,94.95,0.010233672886350575,94.94571428571423,95.4138
2019-01-22,2019,1,22,Tuesday,03,2019-03,97.15,98.43,96.78,97.49,8063200.0,94.72,-0.0024558015442556203,95.25571428571423,95.29699999999998
2019-01-23,2019,1,23,Wednesday,03,2019-03,98.87,99.35,97.53,98.71,8345800.0,95.9,0.012514116806197073,95.63928571428566,95.1848
2019-01-24,2019,1,24,Thursday,03,2019-03,98.2,98.46,96.43,98.36,7609700.0,95.56,-0.0035457246212876603,96.03214285714282,95.05439999999999
2019-01-25,2019,1,25,Friday,03,2019-03,98.75,98.91,96.75,96.94,7218200.0,94.18,-0.014436744206321905,96.28214285714282,94.88199999999998
2019-01-28,2019,1,28,Monday,04,2019-04,96.53,97.07,96.08,97.06,5875800.0,94.3,0.0012378286998706578,96.46214285714281,94.74579999999997
2019-01-29,2019,1,29,Tuesday,04,2019-04,96.77,97.16,96.51,96.71,5253400.0,93.96,-0.0036060012664826946,96.56999999999995,94.62119999999999
2019-01-30,2019,1,30,Wednesday,04,2019-04,96.68,96.8,94.26,94.8,11849300.0,92.1,-0.019749726510146393,96.56357142857136,94.4866
2019-01-31,2019,1,31,Thursday,04,2019-04,94.63,96.87,94.63,95.83,14723000.0,93.1,0.010864965676578464,96.62571428571422,94.41239999999999
2019-02-01,2019,2,1,Friday,04,2019-04,95.92,96.0,93.11,93.86,12591900.0,91.19,-0.0205572491188738,96.55571428571422,94.3358
2019-02-04,2019,2,4,Monday,05,2019-05,93.86,94.77,93.35,94.77,7268600.0,92.07,0.00969524852756587,96.54285714285707,94.29560000000001
2019-02-05,2019,2,5,Tuesday,05,2019-05,95.25,95.94,95.02,95.6,6099900.0,92.88,0.008758065426347272,96.4964285714285,94.32440000000003
2019-02-06,2019,2,6,Wednesday,05,2019-05,95.43,96.01,95.22,95.64,4264900.0,92.92,0.0004184196251653116,96.44571428571422,94.35380000000004
2019-02-07,2019,2,7,Thursday,05,2019-05,95.11,96.82,95.0,96.73,7010100.0,93.98,0.011396946614819159,96.44499999999994,94.38640000000001
2019-02-08,2019,2,8,Friday,05,2019-05,96.34,96.69,95.14,95.58,6169200.0,92.86,-0.01188877789692,96.2914285714285,94.39500000000002
2019-02-11,2019,2,11,Monday,06,2019-06,95.65,96.35,95.64,96.2,5542800.0,93.46,0.006486661491003076,96.19928571428565,94.41820000000001
2019-02-12,2019,2,12,Tuesday,06,2019-06,96.82,97.17,96.5,96.97,5881300.0,94.21,0.008004202670351512,96.07499999999993,94.40840000000001
2019-02-13,2019,2,13,Wednesday,06,2019-06,97.3,98.0,97.09,97.94,5458500.0,95.15,0.010003106202870038,96.04499999999994,94.4214
2019-02-14,2019,2,14,Thursday,06,2019-06,97.68,99.2,97.02,98.52,7200800.0,95.72,0.005921933706374505,96.15785714285708,94.43880000000003
2019-02-15,2019,2,15,Friday,06,2019-06,98.98,100.0,98.86,99.99,9481000.0,97.15,0.014920841157038067,96.3671428571428,94.46360000000003
2019-02-19,2019,2,19,Tuesday,07,2019-07,102.38,104.18,102.07,102.2,20697300.0,99.29,0.02210220153703424,96.75928571428565,94.59140000000001
2019-02-20,2019,2,20,Wednesday,07,2019-07,101.81,102.34,98.65,99.88,17631800.0,97.04,-0.022700584775938393,97.1221428571428,94.6936
2019-02-21,2019,2,21,Thursday,07,2019-07,99.66,99.92,98.91,99.39,6413200.0,96.56,-0.004905865811412613,97.37642857142853,94.81760000000003
2019-02-22,2019,2,22,Friday,07,2019-07,99.82,100.16,99.14,99.55,8086900.0,96.72,0.001609856757138095,97.78285714285711,94.92980000000003
2019-02-25,2019,2,25,Monday,08,2019-08,100.12,100.13,99.05,99.12,9235000.0,96.3,-0.00431944040174681,98.0935714285714,95.03520000000002
2019-02-26,2019,2,26,Tuesday,08,2019-08,99.02,99.06,97.87,98.69,8488100.0,95.88,-0.004338178906987622,98.31428571428569,95.14680000000003
2019-02-27,2019,2,27,Wednesday,08,2019-08,98.12,98.39,97.59,98.11,7902300.0,95.32,-0.005877006958217912,98.49071428571425,95.24980000000001
2019-02-28,2019,2,28,Thursday,08,2019-08,98.11,99.47,97.77,98.99,11375900.0,96.17,0.00896949595294494,98.65214285714282,95.3926
2019-03-01,2019,3,1,Friday,08,2019-08,99.47,99.56,97.12,97.93,10352500.0,95.14,-0.010708127906543852,98.81999999999996,95.5358
2019-03-04,2019,3,4,Monday,09,2019-09,98.12,98.59,97.37,97.85,7683800.0,95.07,-0.0008169287328232411,98.9378571428571,95.67120000000001
2019-03-05,2019,3,5,Tuesday,09,2019-09,98.13,99.19,98.09,98.34,6119300.0,95.54,0.005007643039454113,99.03571428571423,95.82700000000001
2019-03-06,2019,3,6,Wednesday,09,2019-09,98.27,99.0,97.86,98.26,4696600.0,95.47,-0.0008134452373305123,99.05857142857137,96.04660000000001
2019-03-07,2019,3,7,Thursday,09,2019-09,97.71,98.2,97.24,97.45,6126600.0,94.68,-0.008243488401977306,98.9821428571428,96.25300000000001
2019-03-08,2019,3,8,Friday,09,2019-09,97.55,98.42,97.0,97.59,5659000.0,94.81,0.0014366279531317083,98.81071428571423,96.48840000000001
2019-03-11,2019,3,11,Monday,10,2019-10,98.04,98.58,97.82,98.48,5345300.0,95.68,0.009119859129428143,98.54499999999994,96.64980000000001
2019-03-12,2019,3,12,Tuesday,10,2019-10,98.53,98.74,98.05,98.37,5070500.0,95.57,-0.0011169842262582774,98.43714285714279,96.78540000000001
2019-03-13,2019,3,13,Wednesday,10,2019-10,98.7,99.35,98.39,99.03,5482300.0,96.21,0.0067093220929870245,98.41142857142849,96.9234
2019-03-14,2019,3,14,Thursday,10,2019-10,98.41,98.43,97.59,98.22,4925800.0,95.94,-0.008179315041687008,98.31642857142849,97.02480000000001
2019-03-15,2019,3,15,Friday,10,2019-10,98.28,98.51,97.6,98.42,14600000.0,96.14,0.002036214067975717,98.2664285714285,97.12640000000002
2019-03-18,2019,3,18,Monday,11,2019-11,98.3,99.77,98.26,99.66,5770100.0,97.35,0.01259912127853835,98.33571428571422,97.26240000000001
2019-03-19,2019,3,19,Tuesday,11,2019-11,99.99,100.49,99.57,99.85,5414400.0,97.53,0.0019064299120024053,98.45999999999994,97.39060000000003
2019-03-20,2019,3,20,Wednesday,11,2019-11,99.2,99.55,98.54,98.64,6323100.0,96.35,-0.01211816828205825,98.43499999999995,97.47260000000004
2019-03-21,2019,3,21,Thursday,11,2019-11,98.25,99.13,98.1,99.06,6551000.0,96.76,0.004257889005921722,98.51571428571422,97.54980000000005
2019-03-22,2019,3,22,Friday,11,2019-11,98.58,99.53,97.94,98.28,6708100.0,96.0,-0.007874003619225856,98.5464285714285,97.61760000000004
2019-03-25,2019,3,25,Monday,12,2019-12,97.8,98.62,97.63,98.17,5407400.0,95.89,-0.0011192573434863906,98.53428571428567,97.68180000000004
2019-03-26,2019,3,26,Tuesday,12,2019-12,98.36,98.85,98.03,98.32,4945900.0,96.04,0.0015279772708232109,98.53857142857137,97.75140000000003
2019-03-27,2019,3,27,Wednesday,12,2019-12,98.14,98.86,95.0,97.21,8471200.0,94.95,-0.01128967263829228,98.52142857142852,97.79660000000004
2019-03-28,2019,3,28,Thursday,12,2019-12,97.59,97.87,96.53,97.13,8054300.0,94.88,-0.0008229794445854255,98.48857142857139,97.81420000000004
2019-03-29,2019,3,29,Friday,12,2019-12,97.59,97.67,97.04,97.53,7439900.0,95.27,0.0041182079397703575,98.42071428571424,97.83780000000003
2019-04-01,2019,4,1,Monday,13,2019-13,97.97,98.36,97.56,97.82,8505800.0,95.55,0.002973453492843614,98.38142857142851,97.85940000000002
2019-04-02,2019,4,2,Tuesday,13,2019-13,97.76,98.31,96.9,96.94,6274000.0,94.69,-0.008996087263988484,98.2321428571428,97.84360000000002
2019-04-03,2019,4,3,Wednesday,13,2019-13,97.12,97.4,96.79,97.19,5687500.0,94.93,0.0025789147277059943,98.15857142857138,97.83760000000002
2019-04-04,2019,4,4,Thursday,13,2019-13,97.25,98.28,97.24,98.11,4026300.0,95.83,0.009465975366138801,98.13642857142851,97.82560000000001
2019-04-05,2019,4,5,Friday,13,2019-13,98.25,99.2,98.16,98.83,4656000.0,96.54,0.007338713854081469,98.07714285714279,97.83500000000002
2019-04-08,2019,4,8,Monday,14,2019-14,98.45,99.25,98.26,99.23,5422400.0,96.93,0.004047369406738444,98.03285714285708,97.88080000000002
2019-04-09,2019,4,9,Tuesday,14,2019-14,98.8,99.23,98.15,98.69,4367500.0,96.4,-0.005441911692625312,98.0364285714285,97.9134
2019-04-10,2019,4,10,Wednesday,14,2019-14,98.51,99.72,98.5,99.6,4091100.0,97.29,0.009220751952611739,98.07499999999993,97.97120000000001
2019-04-11,2019,4,11,Thursday,14,2019-14,99.7,100.83,99.47,100.8,5606900.0,98.46,0.012048238915872256,98.25499999999992,98.09120000000001
2019-04-12,2019,4,12,Friday,14,2019-14,101.0,102.02,101.0,101.56,5162000.0,99.2,0.007539627815742245,98.49714285714278,98.20580000000001
2019-04-15,2019,4,15,Monday,15,2019-15,101.3,102.91,101.26,102.43,5111900.0,100.05,0.008566391960378894,98.79071428571422,98.37720000000003
2019-04-16,2019,4,16,Tuesday,15,2019-15,102.89,103.39,102.54,102.93,4828400.0,100.54,0.004881382392954325,99.19928571428565,98.54040000000003
2019-04-17,2019,4,17,Wednesday,15,2019-15,103.0,103.4,102.41,103.16,3729200.0,100.77,0.002234560927345308,99.62999999999995,98.69160000000002
2019-04-18,2019,4,18,Thursday,15,2019-15,103.11,103.8,102.89,103.18,3727800.0,100.78,0.00019384104649611267,100.03357142857138,98.84240000000001
2019-04-22,2019,4,22,Monday,16,2019-16,102.78,103.54,102.17,102.37,5079400.0,99.99,-0.00785033491178544,100.35857142857138,98.95520000000002
2019-04-23,2019,4,23,Tuesday,16,2019-16,102.53,103.29,101.94,103.07,5050800.0,100.68,0.006837910808452641,100.7964285714285,99.10500000000002
2019-04-24,2019,4,24,Wednesday,16,2019-16,103.14,103.85,103.09,103.53,4697800.0,101.13,0.004462977450612637,101.24928571428565,99.25160000000001
2019-04-25,2019,4,25,Thursday,16,2019-16,103.24,104.15,102.83,103.52,3961100.0,101.12,-9.661099534818973e-05,101.63571428571423,99.38260000000002
2019-04-26,2019,4,26,Friday,16,2019-16,100.45,102.34,99.66,101.53,8107700.0,99.17,-0.019223318472767925,101.82857142857138,99.45440000000002
2019-04-29,2019,4,29,Monday,17,2019-17,101.88,102.0,100.78,101.56,6379700.0,99.2,0.00029546714919281847,101.99499999999993,99.51520000000002
2019-04-30,2019,4,30,Tuesday,17,2019-17,101.77,102.92,101.45,102.84,6133600.0,100.45,0.012603375443746012,102.2914285714285,99.57220000000002
2019-05-01,2019,5,1,Wednesday,17,2019-17,102.77,102.81,101.28,101.36,5337200.0,99.01,-0.01439124640452527,102.41714285714279,99.55540000000002
2019-05-02,2019,5,2,Thursday,17,2019-17,101.43,102.06,100.24,101.15,5007000.0,98.8,-0.0020718141595118533,102.4421428571428,99.58080000000001
2019-05-03,2019,5,3,Friday,17,2019-17,102.32,102.75,101.8,102.08,5316900.0,99.71,0.009194268820033935,102.47928571428565,99.6346
2019-05-06,2019,5,6,Monday,18,2019-18,100.75,102.55,100.54,102.46,4613700.0,100.08,0.0037225435599705925,102.48142857142851,99.6928
2019-05-07,2019,5,7,Tuesday,18,2019-18,101.8,102.17,100.76,101.3,4575600.0,98.95,-0.011321452694514345,102.36499999999992,99.73640000000002
2019-05-08,2019,5,8,Wednesday,18,2019-18,100.25,101.04,99.86,100.3,5882000.0,97.97,-0.009871668014551416,102.1607142857142,99.76860000000002
2019-05-09,2019,5,9,Thursday,18,2019-18,99.27,99.94,98.85,99.54,6240100.0,97.75,-0.007577289263274389,101.9007142857142,99.79720000000003
2019-05-10,2019,5,10,Friday,18,2019-18,99.76,102.11,99.7,101.91,8742700.0,100.07,0.023809551183280542,101.86785714285705,99.85560000000004
2019-05-13,2019,5,13,Monday,19,2019-19,100.45,101.15,99.01,99.89,7361500.0,98.09,-0.019821452260549655,101.64071428571421,99.89480000000003
2019-05-14,2019,5,14,Tuesday,19,2019-19,100.14,100.87,99.89,100.29,6353700.0,98.48,0.004004420145389931,101.40928571428563,99.94360000000002
2019-05-15,2019,5,15,Wednesday,19,2019-19,100.2,100.36,99.13,99.88,6740300.0,98.08,-0.004088180859173729,101.14928571428563,99.97440000000002
2019-05-16,2019,5,16,Thursday,19,2019-19,102.83,103.96,100.84,101.31,17122000.0,99.48,0.014317184065870014,101.13357142857134,100.03540000000002
2019-05-17,2019,5,17,Friday,19,2019-19,100.24,101.95,99.91,100.86,12371300.0,99.04,-0.004441782243474357,101.08357142857133,100.10360000000003
2019-05-20,2019,5,20,Monday,20,2019-20,100.39,101.98,100.25,101.52,7194100.0,99.69,0.006543684599652044,100.98928571428563,100.18220000000002
